date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:43:43	433/433	---M--	404	error ('Not%20found')	text/html	date:Mon,%2016%20Jun%202014%2000:43:41%20GMT	http://weather.edition.cnn.com/weather/intl/assertionConsumerUrl=http://www.disqus.com/saml/cnn/logout/	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/assertionConsumerUrl=http_/www.disqus.com/saml/cnn/logout/index.html	(from http://i.cdn.turner.com/cnn/.element/js/3.0/connect/connect-lite.js)
09:43:43	433/433	---M--	404	error ('Not%20found')	text/html	date:Mon,%2016%20Jun%202014%2000:43:42%20GMT	http://weather.edition.cnn.com/weather/intl/assertionConsumerUrl=http://www.disqus.com/saml/cnn/postback/	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/assertionConsumerUrl=http_/www.disqus.com/saml/cnn/postback/index.html	(from http://i.cdn.turner.com/cnn/.element/js/3.0/connect/connect-lite.js)
09:43:43	3802/3802	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Nov%202009%2019:34:42%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/misc/loading.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/misc/loading.gif	(from http://i.cdn.turner.com/cnn/.element/js/3.0/connect/connect-lite.js)
09:43:43	1833/1833	---M--	200	added ('OK')	image/gif	date:Fri,%2023%20Oct%202009%2020:10:21%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/header/hdr-search-google.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/header/hdr-search-google.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:43	1629/1629	---M--	200	added ('OK')	image/gif	date:Wed,%2031%20Mar%202010%2014:30:16%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/header/bg-nav.c.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/header/bg-nav.c.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:43	90/90	---M--	200	added ('OK')	image/gif	date:Fri,%2023%20Oct%202009%2020:10:07%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/red_bull.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/red_bull.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:44	603/603	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Oct%202009%2020:10:24%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/searchBar2.1.jpg	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/searchBar2.1.jpg	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:44	1182/1182	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Oct%202009%2020:10:24%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/PoweredByGoogle.jpg	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/PoweredByGoogle.jpg	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:44	184/184	---M--	200	added ('OK')	image/gif	date:Wed,%2017%20Feb%202010%2021:03:07%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/search/bg_ftrsearchfield.lrg.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/search/bg_ftrsearchfield.lrg.gif	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:45	435/435	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2016:36:46%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/arabic.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/arabic.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:45	428/428	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2016:36:46%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/arabic_over.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/arabic_over.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:45	424/424	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2019:01:58%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/korean.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/korean.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:45	417/417	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2019:01:58%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/korean_over.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/korean_over.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:46	433/433	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2019:31:44%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/japanese.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/japanese.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:46	425/425	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2019:31:44%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/japanese_over.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/japanese_over.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:46	409/409	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2016:36:46%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/turkish.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/turkish.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:47	394/394	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2016:36:46%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/turkish_over.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/turkish_over.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:47	394/394	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2021:27:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/arabic.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/arabic.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:47	428/428	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2021:27:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/arabic_over.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/arabic_over.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:48	426/426	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2021:27:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/korean.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/korean.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:48	417/417	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2021:27:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/korean_over.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/korean_over.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:48	430/430	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2021:27:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/japanese.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/japanese.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:48	425/425	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2021:27:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/japanese_over.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/japanese_over.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:49	413/413	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2021:27:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/turkish.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/turkish.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:49	394/394	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Dec%202009%2021:27:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/turkish_over.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/global/footer/pngs/blk/turkish_over.png	(from http://i.cdn.turner.com/cnn/.element/css/3.0/common_ref.css)
09:43:49	1643/1643	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:13%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/04/12.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/04/12.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=)
09:43:50	1548/1548	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:09%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/03/16.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/03/16.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=)
09:43:50	926/926	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:08%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/03/02.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/03/02.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=)
09:43:59	36544/36544	---MC-	200	added ('OK')	text/html	date:Mon,%2016%20Jun%202014%2000:43:49%20GMT	http://weather.edition.cnn.com/weather/intl/forecast.jsp?celcius=false&locCode=USGA0028&zipCode=30303	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/forecastbbf8.html	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=)
09:44:12	43/43	---M--	200	added ('OK')	image/gif	etag:%22d0a8dd-2b-e6d33e00%22	http://gdyn.cnn.com/1.1/1.gif?	C:/My%20Web%20Sites/cnn/gdyn.cnn.com/1.1/1d41d.gif	(from http://i.cdn.turner.com/cnn/.element/js/2.0/ad_head0.js)
09:44:15	1010/1010	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:13%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/04/01.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/04/01.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=USNY0996&zipCode=10034)
09:44:16	1071/1071	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:09%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/03/12.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/03/12.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=USNY0996&zipCode=10034)
09:44:17	67168/67168	---MC-	200	added ('OK')	text/html	date:Mon,%2016%20Jun%202014%2000:44:12%20GMT	http://weather.edition.cnn.com/weather/intl/forecast.jsp?celcius=true&locCode=USCA0140&zipCode=94010	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/forecast9111.html	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?celcius=false&locCode=USCA0140&zipCode=94010)
09:44:18	67189/67189	---MC-	200	added ('OK')	text/html	date:Mon,%2016%20Jun%202014%2000:44:13%20GMT	http://weather.edition.cnn.com/weather/intl/forecast.jsp?celcius=false&locCode=USNY0996&zipCode=10034	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/forecast6b69.html	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=USNY0996&zipCode=10034)
09:44:19	1283/1283	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:13%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/04/07.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/04/07.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=CHXX0008&zipCode=346555366565)
09:44:20	1458/1458	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:09%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/03/42.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/03/42.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=CHXX0008&zipCode=346555366565)
09:44:21	1086/1086	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:09%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/03/15.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/03/15.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=CHXX0008&zipCode=346555366565)
09:44:22	66825/66825	---MC-	200	added ('OK')	text/html	date:Mon,%2016%20Jun%202014%2000:44:18%20GMT	http://weather.edition.cnn.com/weather/intl/forecast.jsp?celcius=false&locCode=CHXX0008&zipCode=346555366565	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/forecastcc67.html	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=CHXX0008&zipCode=346555366565)
09:44:28	66797/66797	---MC-	200	added ('OK')	text/html	date:Mon,%2016%20Jun%202014%2000:44:22%20GMT	http://weather.edition.cnn.com/weather/intl/forecast.jsp?celcius=false&locCode=JAXX0085&zipCode=433705748864	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/forecaste839.html	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=JAXX0085&zipCode=433705748864)
09:44:38	36537/36537	---MC-	200	added ('OK')	text/html	date:Mon,%2016%20Jun%202014%2000:44:28%20GMT	http://weather.edition.cnn.com/weather/intl/forecast.jsp?celcius=false&locCode=ASXX0112&zipCode=330363038888	C:/My%20Web%20Sites/cnn/weather.edition.cnn.com/weather/intl/forecast3799.html	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=ASXX0112&zipCode=330363038888)
09:44:39	652/652	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:23:09%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/03/33.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/03/33.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=ASXX0112&zipCode=330363038888)
09:45:17	902893/902893	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jun%202014%2000:22:48%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/nxrd_ga_.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/nxrd_ga_.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=)
09:46:36	1015037/1015037	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jun%202014%2000:37:59%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/nxrd_ny_.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/nxrd_ny_.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=USNY0996&zipCode=10034)
09:48:30	2401936/2401936	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jun%202014%2023:36:12%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/satusasiaf.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/satusasiaf.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=CHXX0008&zipCode=346555366565)
09:48:30	2307145/2307145	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jun%202014%2019:19:07%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/satusaustf.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/satusaustf.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?locCode=ASXX0112&zipCode=330363038888)
